Volatility 3 Framework 2.26.2

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
27588	27588	systemd-udevd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27588	27588	systemd-udevd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27588	27588	systemd-udevd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27588	27588	systemd-udevd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27588	27588	systemd-udevd	12	/usr/lib/udev/hwdb.bin	253:0	274016	REG	-r--r--r--	2025-12-27 18:52:21.658900 UTC	2023-03-14 22:42:38.000000 UTC	2025-12-27 19:02:05.421291 UTC	9956330
27588	27588	systemd-udevd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27588	27588	systemd-udevd	14	socket:[107550]	0:9	107550	SOCK	srwxrwxrwx	-	-	-	0
27589	27589	systemd-udevd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27589	27589	systemd-udevd	1	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27589	27589	systemd-udevd	2	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27589	27589	systemd-udevd	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27589	27589	systemd-udevd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27589	27589	systemd-udevd	5	socket:[31523]	0:9	31523	SOCK	srwxrwxrwx	-	-	-	0
27589	27589	systemd-udevd	7	socket:[31526]	0:9	31526	SOCK	srwxrwxrwx	-	-	-	0
27589	27589	systemd-udevd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27589	27589	systemd-udevd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27589	27589	systemd-udevd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27589	27589	systemd-udevd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27589	27589	systemd-udevd	12	/usr/lib/udev/hwdb.bin	253:0	274016	REG	-r--r--r--	2025-12-27 18:52:21.658900 UTC	2023-03-14 22:42:38.000000 UTC	2025-12-27 19:02:05.421291 UTC	9956330
27589	27589	systemd-udevd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27589	27589	systemd-udevd	14	socket:[107551]	0:9	107551	SOCK	srwxrwxrwx	-	-	-	0
27590	27590	systemd-udevd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27590	27590	systemd-udevd	1	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27590	27590	systemd-udevd	2	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27590	27590	systemd-udevd	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27590	27590	systemd-udevd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27590	27590	systemd-udevd	5	socket:[31523]	0:9	31523	SOCK	srwxrwxrwx	-	-	-	0
27590	27590	systemd-udevd	7	socket:[31526]	0:9	31526	SOCK	srwxrwxrwx	-	-	-	0
27590	27590	systemd-udevd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27590	27590	systemd-udevd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27590	27590	systemd-udevd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27590	27590	systemd-udevd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27590	27590	systemd-udevd	12	/usr/lib/udev/hwdb.bin	253:0	274016	REG	-r--r--r--	2025-12-27 18:52:21.658900 UTC	2023-03-14 22:42:38.000000 UTC	2025-12-27 19:02:05.421291 UTC	9956330
27590	27590	systemd-udevd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27590	27590	systemd-udevd	14	socket:[107552]	0:9	107552	SOCK	srwxrwxrwx	-	-	-	0
27591	27591	systemd-udevd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27591	27591	systemd-udevd	1	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27591	27591	systemd-udevd	2	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27591	27591	systemd-udevd	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27591	27591	systemd-udevd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27591	27591	systemd-udevd	5	socket:[31523]	0:9	31523	SOCK	srwxrwxrwx	-	-	-	0
27591	27591	systemd-udevd	7	socket:[31526]	0:9	31526	SOCK	srwxrwxrwx	-	-	-	0
27591	27591	systemd-udevd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27591	27591	systemd-udevd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27591	27591	systemd-udevd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27591	27591	systemd-udevd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27591	27591	systemd-udevd	12	/usr/lib/udev/hwdb.bin	253:0	274016	REG	-r--r--r--	2025-12-27 18:52:21.658900 UTC	2023-03-14 22:42:38.000000 UTC	2025-12-27 19:02:05.421291 UTC	9956330
27591	27591	systemd-udevd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27591	27591	systemd-udevd	14	socket:[107553]	0:9	107553	SOCK	srwxrwxrwx	-	-	-	0
27592	27592	systemd-udevd	0		0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27592	27592	systemd-udevd	1	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27592	27592	systemd-udevd	2	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27592	27592	systemd-udevd	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27592	27592	systemd-udevd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27592	27592	systemd-udevd	5	socket:[31523]	0:9	31523	SOCK	srwxrwxrwx	-	-	-	0
27592	27592	systemd-udevd	7	socket:[31526]	0:9	31526	SOCK	srwxrwxrwx	-	-	-	0
27592	27592	systemd-udevd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27592	27592	systemd-udevd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27592	27592	systemd-udevd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27592	27592	systemd-udevd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27592	27592	systemd-udevd	12		253:0	274016	REG	-r--r--r--	2025-12-27 18:52:21.658900 UTC	2023-03-14 22:42:38.000000 UTC	2025-12-27 19:02:05.421291 UTC	9956330
27592	27592	systemd-udevd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27592	27592	systemd-udevd	14	socket:[107554]	0:9	107554	SOCK	srwxrwxrwx	-	-	-	0
27593	27593	systemd-udevd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27593	27593	systemd-udevd	1	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27593	27593	systemd-udevd	2	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27593	27593	systemd-udevd	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27593	27593	systemd-udevd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27593	27593	systemd-udevd	5	socket:[31523]	0:9	31523	SOCK	srwxrwxrwx	-	-	-	0
27593	27593	systemd-udevd	7	socket:[31526]	0:9	31526	SOCK	srwxrwxrwx	-	-	-	0
27593	27593	systemd-udevd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27593	27593	systemd-udevd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27593	27593	systemd-udevd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27593	27593	systemd-udevd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27593	27593	systemd-udevd	12	/usr/lib/udev/hwdb.bin	253:0	274016	REG	-r--r--r--	2025-12-27 18:52:21.658900 UTC	2023-03-14 22:42:38.000000 UTC	2025-12-27 19:02:05.421291 UTC	9956330
27593	27593	systemd-udevd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27593	27593	systemd-udevd	14	socket:[107555]	0:9	107555	SOCK	srwxrwxrwx	-	-	-	0
27594	27594	systemd-udevd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27594	27594	systemd-udevd	1	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27594	27594	systemd-udevd	2	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27594	27594	systemd-udevd	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27594	27594	systemd-udevd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27594	27594	systemd-udevd	5	socket:[31523]	0:9	31523	SOCK	srwxrwxrwx	-	-	-	0
27594	27594	systemd-udevd	7	socket:[31526]	0:9	31526	SOCK	srwxrwxrwx	-	-	-	0
27594	27594	systemd-udevd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27594	27594	systemd-udevd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27594	27594	systemd-udevd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27594	27594	systemd-udevd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27594	27594	systemd-udevd	12	/usr/lib/udev/hwdb.bin	253:0	274016	REG	-r--r--r--	2025-12-27 18:52:21.658900 UTC	2023-03-14 22:42:38.000000 UTC	2025-12-27 19:02:05.421291 UTC	9956330
27594	27594	systemd-udevd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27594	27594	systemd-udevd	14	socket:[107556]	0:9	107556	SOCK	srwxrwxrwx	-	-	-	0
